x,y,elevation,conv_k3,mrrtf_t42,mrvbf_t42,aspect,easterness,fishersK_k3,fishersK_k5,fishersK_k7,fishersK_k9,geomorphons,grass_aspect,grass_pcurve,grass_slope,grass_tcurve,northerness,northerness_slope,slope,stdDev_k3,stdDev_k5,stdDev_k7,stdDev_k9,topoRoughIdx_k3,topoRoughIdx_k5,topoRoughIdx_k7,topoRoughIdx_k9,topoWetIdx,vector_strength_k3,vector_strength_k5,vector_strength_k7,vector_strength_k9
2608695,2028985,-249.91189550781195,-5.40935516357422,0.0006739886432074,0.0006739886432074,354.987030029297,-0.220054253935814,0.0031944697257131,0.0096514206379652,0.0223615951836109,0.0406233444809914,6,347.287780761719,0.006087745539844,31.957555770874,0.0086665218695998,0.975487649440765,31.1742000579834,29.7829093933105,2.53793931007385,4.89407539367676,7.44828414916992,9.88266754150391,6.44113540649414,23.9519729614258,55.4769401550293,97.6671142578125,3.69020009040833,8.97444438934326,24.7683658599854,47.926643371582,77.750129699707
3091787,2028985,-298.884002441406,0.123910002410412,5.21898465732917e-05,0.0006888131190644,28.5603446960449,0.47595801949501,0.0004941719234921,0.0011471877805888,0.002150613348931,0.0037201333325356,6,28.421745300293,-0.0074934856966137,31.2272338867188,-0.000963068450801,0.879468023777008,27.4633522033691,32.0449180603027,2.47742629051208,4.23652172088623,5.87761211395264,7.25912809371948,6.13764095306396,17.9481143951416,34.5463256835938,52.6949424743652,5.26480722427368,8.9960470199585,24.9724674224854,48.8967704772949,80.702392578125
3574879,2028985,-338.19470190429695,0.38867849111557,0.0590703315667054,0.685688613732332,15.9323883056641,0.276098519563675,0.0001471296127419,0.0024053710512816,0.0090695945546031,0.015127063728869,6,16.0274887084961,-0.0011246318463236,7.8090968132019,0.0004729647480417,0.961129367351532,7.50555229187012,8.09210109710693,0.561783134937286,0.957801103591919,1.32438957691193,1.69124805927277,0.315600275993347,0.917382955551147,1.75400769710541,2.86031985282898,8.16535091400146,8.99882316589355,24.9422702789307,48.5646591186523,79.7898330688477
4057971,2028985,-346.08239721679695,1.14393043518066,0.0609070732956924,0.851300720834033,38.6242485046387,0.615640819072723,0.0007310269866138,0.0020353540312498,0.0032734624110162,0.0045300000347197,6,37.9984970092773,-0.0018588986713439,6.83227872848511,0.0007216267986223,0.788026928901672,5.38401937484741,6.6140341758728,0.488070607185364,0.851990103721619,1.23434019088745,1.6144951581955,0.238212928175926,0.725887060165405,1.52359580993652,2.60659456253052,6.95315170288086,8.9941520690918,24.951150894165,48.8428726196289,80.6376037597656
4541062,2028985,-358.602599853516,2.7827534267999e-06,1.96835427440916,3.68336432266153,-1.0,0.0,0.0,0.0329338200390339,0.0365048944950104,0.0405424237251282,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0017462183022871,0.0913249924778938,0.350351810455322,0.0,3.04927834804403e-06,0.0083402544260025,0.122746385633945,0.0,9.0,24.2095890045166,47.2477645874023,77.7566070556641
0,2053140,-353.106414550781,3.78310799598694,0.0019708900147897,0.505535648448474,268.302551269531,-0.972536265850067,0.0042414907366037,0.0111183635890484,0.0269408654421568,0.0741844698786736,6,256.540893554688,-0.00306978658773,17.8310146331787,-0.0067454138770699,-0.232751294970512,-4.15019178390503,19.2938365936279,1.31751263141632,1.90295732021332,2.00782823562622,1.99254786968231,1.73583948612213,3.6212465763092,4.03137397766113,3.97024703025818,5.3027515411377,8.96606826782227,24.7331600189209,47.7068367004395,75.0652389526367
483091,2053140,-311.02841162109394,-8.21421051025391,0.108094164397417,0.307079901828125,193.38850402832,-0.466257810592651,0.007813318632543,0.021966053172946,0.0436928570270538,0.0828817561268806,6,207.791656494141,0.0009244639077223,9.3355188369751,0.0039863367564976,-0.884648859500885,-8.25865650177002,9.55130004882812,0.679092824459076,1.39005470275879,2.26065421104431,2.98704385757446,0.461167067289352,1.93225193023682,5.11055755615234,8.92243099212646,6.25682401657104,8.93749332427979,24.4728145599365,46.9027442932129,74.3694610595703
966183,2053140,-241.52099584960894,-0.372272878885269,8.37360379923879e-08,1.10586964729986e-06,212.941986083984,-0.552014291286469,5.48693678865675e-05,0.0002199070149799,0.0008727327222004,0.0034283301793038,6,213.505310058594,-6.25914481133805e-07,43.9634323120117,0.0013288351474329,-0.833834648132324,-36.6582336425781,44.2064170837402,3.93683648109436,6.75159168243408,9.17164897918701,10.5520811080933,15.4986820220947,45.5839920043945,84.1191482543945,111.346420288086,4.50386476516724,8.99956130981445,24.994722366333,48.9581069946289,80.7257308959961
1449275,2053140,-139.16757177734394,-0.565392673015594,0.0096801358237366,0.114332253655929,255.995422363281,-0.983674108982086,0.0007912203436717,0.0038338555023074,0.0076469490304589,0.0097303418442606,6,259.632629394531,0.0152836795896292,26.0728988647461,0.0002644453488755,-0.179958984255791,-4.69205236434937,20.287691116333,2.0004243850708,3.75494122505188,5.51891422271729,7.28812026977539,4.00169801712036,14.0995826721191,30.4584140777588,53.1166954040527,4.96616268157959,8.99367046356201,24.9079875946045,48.6329460144043,80.2215728759766
1932367,2053140,-232.66870092773394,-0.881053686141968,0.0023711842294791,0.0023711842294791,135.046112060547,0.679263710975647,0.0006221796502359,0.0018614371074363,0.0051667038351297,0.0102576874196529,6,137.2138671875,-0.0005244579515419,27.4563045501709,0.0030678820330649,-0.733894288539886,-20.1500244140625,27.3588981628418,2.12143874168396,3.38843584060669,3.92011404037476,4.19525051116943,4.50050210952759,11.4814968109131,15.3672943115234,17.6001281738281,4.610595703125,8.99502277374268,24.9553260803223,48.7519989013672,80.1793823242188
2415458,2053140,-265.02050756835894,-1.17979860305786,4.4977933340018e-06,5.93974263188857e-05,335.342346191406,-0.41188645362854,0.0002108246553689,0.0008352063596248,0.002530027879402,0.0072953151538968,6,335.676605224609,-0.0010162836406379,36.7340888977051,0.0020202717278152,0.911235153675079,33.4733924865723,36.8341979980469,3.04751825332642,5.06641578674316,6.26776838302612,6.55801010131836,9.28736686706543,25.6685676574707,39.2849197387695,43.007495880127,4.40809440612793,8.99831295013428,24.9799556732178,48.8785591125488,80.416374206543
2898550,2053140,-294.33691381835894,-0.322382152080536,3.88086889619998e-05,0.0005122892696851,15.8297243118286,0.288102924823761,0.000186125485925,0.0006388490437529,0.0015629398403689,0.0031589064747095,6,16.7444152832031,-0.0025140370707958,30.8794059753418,-0.0007109041907824,0.957599461078644,29.5701026916504,32.8274879455566,2.44017934799194,4.14894533157349,5.61359214782715,7.04001092910767,5.95447540283203,17.2137489318848,31.5124168395996,49.5617561340332,5.49915790557861,8.99851131439209,24.9846668243408,48.9249801635742,80.7472839355469
3381642,2053140,-337.03271459960894,2.94312381744385,0.030585930925172,1.31628057586674,38.6386070251465,0.722425043582916,0.0015287569258362,0.0054131532087922,0.0092986868694424,0.011578282341361,6,46.2550621032715,-0.0008895620703697,7.7700777053833,-0.0011734009021893,0.691449224948883,5.37261438369751,8.06440925598145,0.557761013507843,0.993090331554413,1.45597004890442,2.0234968662262,0.311097353696823,0.986228346824646,2.11984872817993,4.09453916549683,8.23552703857422,8.98777008056641,24.8700847625732,48.5536613464355,80.0737380981445
3864734,2053140,-344.56079077148394,-2.78836870193481,0.0591027811004979,0.457220186580885,11.2090063095093,0.149880528450012,0.0006348416791297,0.0025925412774086,0.007198292762041,0.0115390010178089,6,8.62000274658203,-0.0022516124881804,8.2174072265625,-0.000677152944263,0.988704144954681,8.12458419799805,8.21681880950928,0.590851664543152,1.02302443981171,1.44320285320282,1.80384337902069,0.349105685949326,1.04657912254333,2.08283448219299,3.25385117530823,6.51118659973145,8.99492168426514,24.9377784729004,48.654483795166,80.0768814086914
4347826,2053140,-357.41650366210894,0.051965344697237,0.0589187046128883,0.514074255804864,63.0349464416504,0.898080110549927,2.06345594051527e-05,0.0001171308249467,0.000674067530781,0.0054506170563399,6,63.9068450927734,-0.0010166706051677,8.63566589355469,7.1008427767083e-05,0.439831882715225,3.79824113845825,8.45086574554443,0.618275701999664,1.05310320854187,1.44677770137787,1.72544205188751,0.382264822721481,1.10902643203735,2.0931658744812,2.97715020179749,9.50854206085205,8.99983501434326,24.9971885681152,48.967643737793,80.5639495849609
4830917,2053140,-358.602599853516,18.2393398284912,1.16890278373555,1.72447273647293,-1.0,-0.70710676908493,0.578604340553284,0.62226814031601,0.666322708129883,0.686946272850037,1,225.0,-0.0005335479509085,0.0648489594459534,0.0001067097327904,-0.70710676908493,-0.045855138450861,0.0,0.0100606959313154,0.101408220827579,0.176727995276451,0.254828006029129,0.0001012176071526,0.0102836275473237,0.0312327854335308,0.0649373158812523,11.410120010376,4.37116527557373,10.0655651092529,17.0165100097656,26.0443000793457
289855,2077294,-314.02429174804695,-3.09483933448792,0.0075139931616667,0.260304276106598,205.545486450195,-0.386093944311142,0.0860408991575241,0.233075395226479,0.301544189453125,0.329408347606659,5,202.711669921875,0.028326777741313,13.0224237442017,-0.0028327880427241,-0.922459483146667,-12.0126581192017,19.0970630645752,0.970290899276733,1.12347984313965,2.23511362075806,3.63206839561462,0.941464424133301,1.26220691204071,4.99573278427124,13.1919202804565,4.25394153594971,8.31167316436768,19.4061908721924,34.52587890625,54.6473350524902
772946,2077294,-251.72268652343797,2.36352920532227,4.73045807025674e-06,6.2469797047604e-05,196.906463623047,-0.274014949798584,0.0007308385102078,0.0077343713492155,0.0207043811678886,0.0328472927212715,6,195.9033203125,0.0023476255591958,36.3107719421387,0.000974703405518,-0.961725413799286,-34.9209938049316,36.4899520874023,3.00307989120483,4.82086133956909,6.06947231292725,7.26795053482056,9.01848888397217,23.2407054901123,36.838493347168,52.8231048583984,4.71372222900391,8.99415302276611,24.8143749237061,48.0061912536621,78.3722152709961
1256038,2077294,-159.84439062499996,3.61692953109741,0.0002487668660944,0.0032754255090548,253.602203369141,-0.941931664943695,0.0030485386960208,0.0065818121656775,0.0102834170684218,0.01458440721035,6,250.378524780273,-0.0087287630885839,29.116283416748,-0.0073678023181855,-0.335804641246796,-9.77738285064697,28.8022060394287,2.27784752845764,4.08983898162842,5.87278509140015,7.87524652481079,5.18859004974365,16.72678565979,34.4896087646484,62.0195121765137,5.82634162902832,8.97561168670654,24.8420372009277,48.5063972473145,79.8332443237305
1739130,2077294,-220.58599829101598,-6.22642803192139,0.139661993762837,0.139661993762837,174.40608215332,-0.0794206857681274,0.0036402938421815,0.0107494061812758,0.0246783271431923,0.0431482121348381,6,184.555267333984,0.001637996174395,13.3813591003418,0.0039359596557915,-0.996841192245483,-13.33909034729,14.6334314346313,0.973796844482422,1.5774484872818,1.96943247318268,2.19915056228638,0.948280274868011,2.48834371566772,3.87866425514221,4.83626365661621,4.86731910705566,8.9708776473999,24.7420139312744,47.8154411315918,77.5481414794922
